CODIGOARTICULO;CODIGOCLASIFICACION
938165;1606
938166;4138
938167;4138
938168;1606
938169;1606
938171;1062
938172;1606
938173;1606
938174;1606
938175;1062
938176;1068
938177;1068
938178;1068
938179;1068
938187;1606
938192;1606
938207;4144
938211;1032
938213;1606
938227;1606
938231;1606
938232;1606
938235;1606
938244;1606
938246;1606
938247;1606
938266;1606
938269;1068
938313;1606
938314;1606
938315;1606
938316;1606
938317;1606
938318;1604
938320;1604
938321;1606
938322;1606
938323;1606
938324;1092
938325;1092
938326;1606
938327;1606
938328;1606
938329;1606
938331;1606
938332;1026
938337;1026
938343;1026
938344;1026
938346;1606
938347;1606
938408;1606
938409;1606
938410;1606
938411;1606
938412;1606
938413;1606
938414;1606
938415;1606
938416;1606
938417;1606
938423;1606
938427;1606
938434;1606
938445;1606
938451;1096
938453;1606
938454;1096
938581;1606
938582;4114
938583;1606
938656;1606
938657;1606
938658;3030
938659;3030
938660;1606
938661;1606
938662;1606
938663;1606
938664;4138
938665;1606
938669;1320
938670;1606
938672;1606
938675;1606
938676;1606
938677;1606
938678;1606
938679;1606
938680;1606
938681;1606
938682;1606
938683;1606
938684;1606
938699;1606
938708;1606
938724;1606
938725;1606
938728;1606
938731;1606
938732;1606
938745;1606
938748;1606
938795;1606
938796;1606
938797;1606
938798;1606
938810;1606
938837;1606
938861;3034
938873;1606
938874;1606
938882;1028
938883;1076
938884;1076
938885;1606
938886;1606
938887;1606
938888;1606
938889;1606
938890;1606
938891;1606
938892;1606
938893;1606
938894;1606
938895;1606
938896;1606
938897;1606
938898;1606
938899;1606
938901;1016
938908;1036
938910;1606
938911;1606
938912;1606
938913;1122
938914;1606
938915;1122
938916;1606
938919;1606
938922;1036
938923;1606
938924;1606
938925;1034
938926;1034
938927;1120
938935;1606
938936;1326
938937;1124
938939;1124
938944;3030
938950;1606
938951;1028
938953;1606
938955;1028
938959;1338
938960;1062
938961;1062
938962;1038
938963;3106
938965;1038
938966;1606
938967;1606
938968;1606
938969;1304
938970;3110
938971;1606
938972;1606
938973;1606
938974;1606
938975;3110
938976;3110
938977;3110
938978;1606
938979;1606
938980;1606
938981;1606
938982;1606
938983;1606
938984;1606
938985;1606
938986;1606
938987;1606
938988;1606
938989;1606
938990;1606
938991;1606
938992;1606
939000;1606
939001;1606
939002;1606
939003;1606
939004;1606
939005;1606
939006;1606
939007;1606
939008;1606
939009;1606
939010;1606
939011;1068
939012;1068
939013;1068
939014;1068
939015;1606
939016;1606
939017;1050
939022;1606
939023;1606
939024;1606
939032;1114
939137;1016
939139;1606
939141;1606
939142;1606
939256;1606
939260;1606
939264;1606
939267;1606
939273;1606
939274;1606
939275;1606
939276;1606
939277;1606
939278;1606
939279;1606
939280;1606
939281;1606
939282;1606
939283;1606
939284;1606
939285;1606
939286;1606
939287;1150
939288;1606
939289;1122
939290;1606
939291;1606
939292;1606
939293;1606
939294;1606
939295;1606
939296;1120
939297;1606
939298;1330
939299;1330
939300;1330
939301;1606
939302;1086
939303;1606
939308;1122
939309;1122
939310;1122
939311;1606
939312;1122
939329;1606
939330;1606
939338;1606
939345;1606
939368;1606
939387;1606
939394;4139
939395;1062
939396;6824
939407;1606
939408;1606
939417;1606
939418;1606
939419;1606
939423;1606
939424;1606
939425;1072
939431;1606
939501;1606
939505;1606
939506;1606
939507;1606
939508;1606
939509;1606
939510;1150
939511;1318
939512;1606
939519;1035
939542;1606
939543;1606
939545;1606
939546;1606
939547;1606
939556;1086
939557;1086
939558;1086
939559;1086
939580;1606
939581;1606
939582;1314
939583;1314
939584;1606
939668;1606
939726;1606
939727;1606
939732;1606
939733;1606
939734;1606
939735;1606
939775;1606
939776;1606
939924;1606
939926;1606
940040;1606
940041;1606
940042;1606
940043;1606
940044;1606
940097;1606
940098;1036
940099;1036
940101;1606
940102;1606
940103;1606
940112;1606
940128;1606
940130;1606
940132;6824
940365;1606
940485;1606
940486;1606
940487;1142
940488;1606
940489;1120
940490;1302
940491;1302
940492;1302
940493;1606
940494;1606
940495;1606
940496;1606
940497;1606
940498;1606
940499;1606
940500;1606
940501;1606
940511;1002
940514;1062
940519;1068
940521;1086
940530;1606
940542;3008
940543;3008
940544;3008
940545;3008
940546;1606
940557;1092
940577;1126
940579;3034
940580;3034
940590;1606
940591;1606
940804;1092
940805;1092
940806;1092
940807;1092
940808;1030
940809;1030
940814;1606
940815;1606
940819;1318
940820;1008
940822;1156
940823;1156
940824;1606
940825;1026
940826;1026
940827;1002
940828;1002
940830;1002
940831;1606
940832;1072
940833;1008
940835;1036
940836;1606
940837;1606
940915;1606
940930;1606
940931;1122
940932;1122
940934;1606
940935;1606
940965;1606
941010;1030
941011;1028
941012;1028
941013;3018
941014;3018
941016;1050
941022;1606
941023;1068
941024;1068
941388;1074
941535;1606
941538;1606
941566;1074
941567;1062
941568;1062
941569;1032
941570;1086
941571;1032
941572;1606
941577;1062
941578;1062
941588;1044
941589;1044
941590;1044
941591;1044
941592;1044
941593;1044
941595;1044
941596;1606
941604;1062
941605;1028
941606;1028
941609;1076
941611;1076
941616;1076
941617;1036
941618;1076
941621;1068
941623;1068
941624;1068
941626;1068
941628;1124
941629;1124
941630;1124
941631;1606
941632;1606
941681;1702
941682;1702
941683;1702
941684;1702
941685;2608
941690;1702
941691;3022
941692;3022
941693;1702
941694;1138
941700;1062
941701;1014
941702;1014
941740;4114
941969;1702
941972;1702
941973;1702
941978;1702
941980;1702
941984;1702
942001;1702
942003;1702
942007;1702
942008;3106
942009;3102
942012;1080
942013;1080
942014;1080
942015;1060
942019;1060
942023;1028
942024;1702
942025;1702
942026;1028
942028;1702
942032;1702
942035;1702
942037;1702
942038;1702
942042;1702
942043;1702
942047;1702
942049;1702
942050;1702
942051;1702
942075;1124
942076;1122
942078;1318
942080;1318
942081;6824
942082;1072
942083;4130
942084;4130
942139;3028
942140;3028
942142;1016
942183;1120
942185;1016
942186;1016
942191;1148
942192;1148
942193;1148
942194;1148
942195;4122
942196;4114
942197;4114
942198;1087
942199;1007
942200;1007
942201;1087
942202;1087
942203;1028
942204;1026
942205;1026
942206;1028
942207;1028
942208;1028
942209;1062
942210;1062
942211;1062
942212;1062
942213;1062
942214;1034
942255;1034
942474;2608
942487;6824
942489;1009
942492;3014
942493;3014
942494;3014
942495;3014
942496;3014
942511;2064
942513;1330
942633;1318
942634;1032
942635;1032
942636;1032
942637;1032
942638;1032
942639;1032
942640;1032
942645;1016
942646;1016
942648;1009
942649;1009
942650;1009
942651;1009
942652;1009
942653;1124
942654;1009
942655;1068
942710;1068
942714;1003
942715;4126
942716;4126
942717;4126
942718;1003
942719;4126
942720;4126
942721;1003
942722;3018
942738;1003
942799;1702
942800;1702
942801;1702
942802;1702
942803;1702
942804;1702
942805;1702
942878;1030
942977;3018
942978;3018
942980;3018
942983;1042
942984;1042
942985;1118
942986;1072
942989;1072
942998;1076
942999;1042
943078;1002
943079;1002
943084;1028
943085;1028
943086;1028
943089;1028
943090;1028
943092;3102
943093;3102
943094;3102
943131;3110
943133;3112
943134;3112
943146;1042
943148;1318
943149;1318
943154;4138
943156;4138
943157;4104
943158;4104
943159;4162
943237;3034
943238;3040
943239;3016
943240;3016
943241;3016
943242;3016
943283;3022
943311;2080
943426;2080
943427;2080
943470;3032
943479;1028
943505;1114
943508;1114
943510;1114
943513;1114
943516;1114
943518;1114
943542;1150
943545;1010
943546;4126
943553;4126
943556;4114
943567;1318
943576;3106
943577;3110
943579;3104
943688;4138
943689;4138
943690;4138
943725;1302
943726;1302
943728;1302
943746;3034
943747;3034
943748;3034
943749;3034
943750;3034
943751;3034
943752;3028
943891;3018
943892;3018
943893;3018
943894;3018
943895;3018
943896;3018
943899;3018
943980;1302
943983;3108
943985;3108
943986;3108
944097;3108
944115;4138
944178;1314
944180;1314
944205;3020
944206;3108
944239;1076
944240;1076
944241;1076
944244;1016
944245;1016
944267;3020
944272;3106
944355;3038
944362;1118
944363;1118
944365;3020
944366;1118
944368;1118
944469;3018
944470;3018
944471;3018
944472;3018
944473;3018
944474;3018
945191;1035
945247;4126
945251;4138
945252;4138
945253;4104
945254;4104
945255;1004
945429;1124
945432;1124
945433;3020
945459;1040
945460;1030
945461;1030
945462;1068
945463;1062
945464;1076
945584;1076
945585;1016
945586;1092
945587;1068
945588;1068
945589;1092
945591;1028
945593;1070
945594;4139
945595;1060
945596;1086
945597;1086
945706;4138
945709;4138
945710;4138
945711;4138
945712;4104
945713;4104
945714;4104
945715;4104
945716;4162
945717;4162
945718;4126
945719;4126
945994;1022
946050;6824
946051;1096
946052;1096
946053;1096
946071;3110
946072;4138
946073;3110
946074;4138
946075;4138
946076;4138
946077;4138
946078;4138
946079;4138
946080;4104
946081;4162
946082;4162
946083;4162
946084;4162
946085;3046
946138;1012
946563;1148
946564;1148
946568;1148
946575;3040
946585;1034
946615;3028
946616;3028
946617;3040
946618;3040
946623;4138
946624;4138
946626;4138
946627;4104
946628;4104
946633;4114
946726;4122
946757;3015
946771;3004
946773;3004
946876;1002
946877;1002
946878;1002
946879;1002
946880;1002
946881;1002
946882;1002
947000;3018
947002;3018
947003;3018
947018;3010
947019;1072
947042;4162
947043;4162
947044;4162
947060;3028
947061;3028
947165;1078
947169;1036
947181;1068
947185;1068
947198;1068
947272;1028
947273;3106
947274;1028
947275;1032
947276;1032
947277;3104
947278;1032
947279;1032
947280;1032
947281;1032
947282;3108
947283;3108
947288;3024
947300;3102
947304;3102
947306;3102
947308;3102
947316;3034
947317;1002
947318;1002
947352;1114
947353;1136
947354;1136
947355;1040
947356;1040
947357;1040
947358;1114
947359;1114
947480;3034
947481;3046
947482;3008
947483;3008
947678;3010
947859;1092
947861;3040
947862;3040
947875;1318
947913;1316
947914;1328
947915;1328
947921;4139
947922;4139
947924;4139
947925;4139
947975;1136
947976;1136
947977;1136
947978;1136
947979;1136
947980;1126
947981;1126
947982;1126
948013;1136
948014;1078
948015;1078
948016;1078
948017;1190
948018;1032
948019;1032
948020;1078
948021;1050
948022;1032
948023;1032
948040;3028
948042;3028
948059;3022
948121;3116
948129;3020
948130;3020
948132;1074
948133;1074
948199;6758
948200;6758
948203;6758
948204;6758
948205;1068
948356;3026
948357;3034
948358;3034
948359;3034
948360;4118
948361;4118
948362;4118
948364;4118
948485;1116
948486;3110
948487;3110
948488;1116
948493;1032
948494;1032
948495;1032
948496;1032
948497;1032
948498;1032
948499;1032
948500;1032
948501;1032
948502;1032
948503;1032
948504;1032
948505;1032
948506;1032
948507;1032
948508;1026
948509;1026
948510;1068
948511;1040
948512;1068
948513;1068
948514;1028
948515;1028
948516;1028
948517;1028
948518;1074
948519;1068
948520;1068
948521;1050
948522;1062
948523;1062
948524;1072
948526;1028
948527;1074
948528;1074
948529;1048
948530;1048
948531;1074
948532;1024
948533;6824
948534;1076
948535;1040
948536;1008
948537;1012
948538;1152
948539;1152
948540;4122
948541;1190
948542;4122
948666;3110
948683;3110
948684;1124
948685;1124
948686;1124
948687;1124
948688;1124
948689;1124
948690;1190
948691;1124
948692;1124
948693;1190
948746;1190
948747;3018
948748;1190
948749;3018
948750;3018
948751;1116
948752;3018
948753;3018
948754;3018
948755;3018
948756;1310
949268;4162
949269;4104
949270;1016
949271;1016
949272;1016
949273;1016
949274;3020
949360;3020
949361;3020
949362;3020
949397;1068
949398;1156
949399;1148
949400;1148
949401;1008
949512;1148
949552;1124
949553;1124
949557;1124
949563;1116
949564;1074
949565;1190
949613;1028
950010;1114
950011;1114
950063;3110
950064;3110
950065;3110
950066;3110
950067;3110
950082;1124
950084;1124
950086;1124
950087;1124
950089;1124
950091;1124
950093;1124
950098;1124
950132;1003
950168;3010
950169;3010
950174;3038
950175;1124
950177;1008
950179;1318
950573;3106
950703;1088
950705;1088
950707;1040
950709;1040
950723;1040
950726;1050
950729;1050
950731;1050
950737;1016
950741;1016
951058;1079
951059;1079
951060;1037
951061;1037
951062;1037
951063;1079
951064;1079
951842;3110
951846;3110
951850;4126
951853;4126
951855;4126
952412;1148
952419;1306
952475;1124
952483;1156
952491;1120
952551;1032
952639;1074
952683;1092
952691;1092
952734;1066
952743;1066
952747;1066
952752;1066
952753;1074
952756;1066
952757;1066
953381;1070
953416;1030
953434;1086
953439;1062
953477;3106
953569;1072
953570;3106
953571;3106
953572;1072
953573;3106
953574;1006
953575;1006
953576;1006
953577;1086
953578;1086
953579;1016
953580;4176
953639;1074
953645;4162
953646;4138
953649;1088
953652;1088
953692;3110
953695;3110
953699;4126
953703;4126
953706;4126
953711;4126
953714;4126
953716;4126
953718;4126
953739;1302
953740;1058
953741;1302
953742;1302
953743;1062
953744;1058
953775;1030
953776;1030
953777;1092
953839;4138
953852;4138
953853;4104
953854;4104
953855;4162
953856;4162
953857;1034
953858;1330
953920;1074
953937;1074
953951;1009
953952;1030
954068;1030
954149;1096
954150;1096
954171;1004
954192;1048
954194;1048
954197;1068
954330;1026
954332;1026
954771;3019
954794;3018
954968;4126
954969;4126
954970;4126
954971;4118
954972;4118
954973;4118
954974;4118
954975;4118
954976;4118
954977;1704
954980;1124
955281;4138
955282;4138
955283;4138
955284;4138
955285;4138
955286;4138
955336;4138
955376;4138
955398;1704
955399;4114
955405;1136
955411;1122
955419;1302
955420;1302
955422;1120
955427;1116
955429;1124
955430;1124
955442;1116
955443;1028
955445;1326
955467;1120
955788;3018
955789;3008
955790;2608
955818;1150
955822;1068
955921;1076
955972;4126
956090;1026
956092;6516
956093;6516
956693;1328
956694;1328
956695;1326
956698;1336
956704;1114
957089;1114
957099;1120
957102;1030
957111;1028
957112;1004
